Car Name,Location,Company Name,Make,Model,Color,Price,Manufacture Year,Link
Mercedes-Benz M Class 2014 Red,"Lagos, Apapa",TOSHIBA MOTORS,Mercedes-Benz,M Class,,"₦ 27,000,000",2014,https://jiji.ng/apapa/cars/mercedes-benz-m-class-2014-red-zhuRUHNNswx5u3MW4oAe1pW9.html?page=21&pos=15&cur_pos=15&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=463
Mercedes-Benz GLK-Class 350 4MATIC 2011 Black,"Lagos, Amuwo-Odofin",simple autos,Mercedes-Benz,GLK-Class,,"₦ 16,000,000",2011,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-glk-class-350-4matic-2011-black-3jyips4IgpNVHsHSaf83dYh6.html?page=21&pos=16&cur_pos=16&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=464
Mercedes-Benz M Class ML 350 4Matic 2013 Blue,"Lagos, Ojodu",Emmanuel ifeanyichukwu,Mercedes-Benz,M Class,,"₦ 29,500,000",2013,https://jiji.ng/ojodu/cars/mercedes-benz-m-class-ml-350-4matic-2013-blue-cDChFedq0r5kZxFHow6eQPVp.html?page=21&pos=17&cur_pos=17&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=465
Mercedes-Benz GLE-Class 2016 White,"Lagos, Amuwo-Odofin",chivics autos,Mercedes-Benz,GLE-Class,White,"₦ 38,000,000",2016,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-gle-class-2016-white-wXAomCFOGjhD0kf5VROahB42.html?page=21&pos=18&cur_pos=18&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=466
Mercedes-Benz GLK-Class 350 4MATIC 2013 White,"Lagos, Apapa",Country Cars,Mercedes-Benz,GLK-Class,,"₦ 24,000,000",2013,https://jiji.ng/apapa/cars/mercedes-benz-glk-class-350-4matic-2013-white-3anfyrMBtSII4m4s4uhAaUet.html?page=21&pos=19&cur_pos=19&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=467
Mercedes-Benz M Class 2014 Black,"Lagos, Apapa",Kelechi Automobile Nig. Ltd.,Mercedes-Benz,M Class,,"₦ 27,500,000",2014,https://jiji.ng/apapa/cars/mercedes-benz-m-class-2014-black-hgaCfiZdlQVvOowMnCqlBWGg.html?page=21&pos=20&cur_pos=20&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=468
Mercedes-Benz GLC-Class 2017 Black,"Lagos, Apapa",J and D Motors,Mercedes-Benz,GLC-Class,,"₦ 40,000,000",2017,https://jiji.ng/apapa/cars/mercedes-benz-glc-class-2017-black-q2TmjbYKyEoiJyBbvb3hXgW3.html?page=21&pos=21&cur_pos=21&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=469
Mercedes-Benz GLE-Class GLE 350d 4MATIC 2016 Gray,"Lagos, Apapa",S-A SUPERBMAX AUTOS,Mercedes-Benz,GLE-Class,,"₦ 53,000,000",2016,https://jiji.ng/apapa/cars/mercedes-benz-gle-class-gle-350d-4matic-2016-gray-rWIBnFxfZ02JnBoMf5l4LUXT.html?page=21&pos=22&cur_pos=22&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=470
Mercedes-Benz M Class ML 350 4Matic 2013 Black,"Lagos, Apapa",Calix Motors,Mercedes-Benz,M Class,,"₦ 32,000,000",2013,https://jiji.ng/apapa/cars/mercedes-benz-m-class-ml-350-4matic-2013-black-pUrmfRKoCTUl11Tq86O84zoM.html?page=21&pos=23&cur_pos=23&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=471
Mercedes-Benz GLE-Class 2017 White,"Lagos, Ikeja",Laright Motorz,Mercedes-Benz,GLE-Class,White,"₦ 41,800,000",2017,https://jiji.ng/ikeja/cars/mercedes-benz-gle-class-2017-white-3uKxpzeviUk4R2jHWUVt2t1z.html?page=22&pos=1&cur_pos=1&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=472
Mercedes-Benz GLA 250 2016 Silver,"Lagos, Ikeja",Laright Motorz,Mercedes-Benz,GLA 250,Silver,"₦ 27,500,000",2016,https://jiji.ng/ikeja/cars/mercedes-benz-gla-250-2016-silver-eXFrRIJrciZvBvvwxiN5cmCe.html?page=22&pos=2&cur_pos=2&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=473
Mercedes-Benz GLE-Class GLE 350d 4MATIC 2017 Black,"Lagos, Ikeja",Laright Motorz,Mercedes-Benz,GLE-Class,,"₦ 43,000,000",2017,https://jiji.ng/ikeja/cars/mercedes-benz-gle-class-gle-350d-4matic-2017-black-3Yt7Z9MfPnlr2QJGUqjtsZ2L.html?page=22&pos=3&cur_pos=3&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=474
Mercedes-Benz C450 2016 White,"Lagos, Surulere",Akfahz Global Motor Ahmed,Mercedes-Benz,C450,White,"₦ 45,000,000",2016,https://jiji.ng/surulere/cars/mercedes-benz-c450-2016-white-iLR0j8kN9OeupZl96OJRPFKg.html?page=22&pos=4&cur_pos=4&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=475
Mercedes-Benz E300 2017 White,"Abuja, Gwarinpa",LAW AUTOS LTD,Mercedes-Benz,E300,White,"₦ 46,000,000",2017,https://jiji.ng/gwarinpa/cars/mercedes-benz-e300-2017-white-nAdd2442xJ3Ki6TshxOJu22Z.html?page=22&pos=5&cur_pos=5&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=476
Mercedes-Benz GLE-Class GLE 350 2017 White,"Lagos, Amuwo-Odofin",DIVINE FAVOUR VENTURES,Mercedes-Benz,GLE-Class,White,"₦ 38,000,000",2017,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-gle-class-gle-350-2017-white-dJ4IuttOe3vX6Ob2uidy3AQf.html?page=22&pos=6&cur_pos=6&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=477
Mercedes-Benz GLE-Class GLE 350d 4MATIC 2016 White,"Lagos, Lekki",K15th Automobiles,Mercedes-Benz,GLE-Class,,"₦ 45,000,000",2016,https://jiji.ng/lekki/cars/mercedes-benz-gle-class-gle-350d-4matic-2016-white-2XLh6ouwlf3dGSsfiys5pU1d.html?page=22&pos=7&cur_pos=7&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=478
Mercedes-Benz GLE-Class GLE 350d 4MATIC 2016 White,"Lagos, Ajah",Jlinks Sourcing limited,Mercedes-Benz,GLE-Class,,"₦ 43,000,000",2016,https://jiji.ng/ajah/cars/mercedes-benz-gle-class-gle-350d-4matic-2016-white-7DYUfMzp7jwHb08Eytg7lSjw.html?page=22&pos=8&cur_pos=8&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=479
Mercedes-Benz M Class 2015 Gray,"Lagos, Amuwo-Odofin",Edward Yankey Chukwuma,Mercedes-Benz,M Class,,"₦ 30,000,000",2015,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-m-class-2015-gray-3vrOYnJfMADbw6OQuOGLyOgc.html?page=22&pos=9&cur_pos=9&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=480
Mercedes-Benz M Class 2015 Black,"Lagos, Amuwo-Odofin",EXQUISITE AUTOS,Mercedes-Benz,M Class,,"₦ 28,500,000",2015,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-m-class-2015-black-uup0T226HbBvgNWxXmKiQXGM.html?page=22&pos=10&cur_pos=10&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=481
Mercedes-Benz M Class 2014 White,"Lagos, Amuwo-Odofin",Allen Cars.,Mercedes-Benz,M Class,,"₦ 28,500,000",2014,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-m-class-2014-white-cvI181fpYUs2H9zcr7e1YCTO.html?page=22&pos=11&cur_pos=11&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=482
Mercedes-Benz GLK-Class 350 4MATIC 2011 Blue,"Lagos, Ikeja",Azar Cars,Mercedes-Benz,GLK-Class,,"₦ 16,500,000",2011,https://jiji.ng/ikeja/cars/mercedes-benz-glk-class-350-4matic-2011-blue-nmlA1Rp0WBtpqKwrRzS8Q0Of.html?page=22&pos=12&cur_pos=12&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=483
Mercedes-Benz M Class ML 350 4Matic 2013 Blue,"Lagos, Ilupeju",Anthony Dennis Ezeodili,Mercedes-Benz,M Class,,"₦ 28,500,000",2013,https://jiji.ng/ilupeju/cars/mercedes-benz-m-class-ml-350-4matic-2013-blue-8xuYIOB6H1TcyKhATpm4EU0f.html?page=22&pos=13&cur_pos=13&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=484
Mercedes-Benz GLC-Class 2017 White,"Lagos, Apapa",S-A SUPERBMAX AUTOS,Mercedes-Benz,GLC-Class,,"₦ 42,500,000",2017,https://jiji.ng/apapa/cars/mercedes-benz-glc-class-2017-white-4VypqnB0i540kzupGCy2f3VT.html?page=22&pos=14&cur_pos=14&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=485
Mercedes-Benz GLC-Class 2017 Gray,"Lagos, Apapa",Kelechi Automobile Nig. Ltd.,Mercedes-Benz,GLC-Class,Gray,"₦ 45,000,000",2017,https://jiji.ng/apapa/cars/mercedes-benz-glc-class-2017-gray-41OFgz6IPzuj5YoLl4S24ou3.html?page=22&pos=15&cur_pos=15&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=486
Mercedes-Benz GLK-Class 350 4MATIC 2014 Black,"Lagos, Apapa",S-A SUPERBMAX AUTOS,Mercedes-Benz,GLK-Class,,"₦ 25,500,000",2014,https://jiji.ng/apapa/cars/mercedes-benz-glk-class-350-4matic-2014-black-itNy1Tpzyfid21Iqr7ciNn5Z.html?page=22&pos=16&cur_pos=16&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=487
Mercedes-Benz M Class ML 350 4Matic 2012 Blue,"Lagos, Ilupeju",Calculusx Autos,Mercedes-Benz,M Class,,"₦ 28,000,000",2012,https://jiji.ng/ilupeju/cars/mercedes-benz-m-class-ml-350-4matic-2012-blue-tYn0ZGeyA7hOmIu8nNXrob47.html?page=22&pos=17&cur_pos=17&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=488
Mercedes-Benz M Class 2015 White,"Lagos, Apapa",Francis Motors,Mercedes-Benz,M Class,,"₦ 26,500,000",2015,https://jiji.ng/apapa/cars/mercedes-benz-m-class-2015-white-nQFAoybbTQGNdTf6ffDqJdTV.html?page=22&pos=18&cur_pos=18&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=489
Mercedes-Benz M Class ML 350 BlueTEC 4Matic 2013 Black,"Lagos, Apapa",Divine Star Global Link,Mercedes-Benz,M Class,,"₦ 28,800,000",2013,https://jiji.ng/apapa/cars/mercedes-benz-m-class-ml-350-bluetec-4matic-2013-black-C0rF0elkcBebYB1atfrqazf9.html?page=22&pos=19&cur_pos=19&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=490
Mercedes-Benz GLC-Class 2017 White,"Lagos, Apapa",Mikeson motors limited,Mercedes-Benz,GLC-Class,,"₦ 41,000,000",2017,https://jiji.ng/apapa/cars/mercedes-benz-glc-class-2017-white-yFvWHhd2SwJpN2LkmLZLAsgo.html?page=22&pos=20&cur_pos=20&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=491
Mercedes-Benz M Class 2015 White,"Lagos, Ikeja",Agu bi n ugwu auto limited,Mercedes-Benz,M Class,,"₦ 32,000,000",2015,https://jiji.ng/ikeja/cars/mercedes-benz-m-class-2015-white-peLO402GVgv1ULpnuW91Wrld.html?page=22&pos=21&cur_pos=21&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=492
Mercedes-Benz M Class ML 350 4Matic 2013 Black,"Lagos, Apapa",S-A SUPERBMAX AUTOS,Mercedes-Benz,M Class,,"₦ 27,500,000",2013,https://jiji.ng/apapa/cars/mercedes-benz-m-class-ml-350-4matic-2013-black-z4gPgySSJOS8pcqD1vKEZqxZ.html?page=22&pos=22&cur_pos=22&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=493
Mercedes-Benz M Class 2014 Gray,"Lagos, Amuwo-Odofin",TWINS MOTORS,Mercedes-Benz,M Class,,"₦ 25,000,000",2014,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-m-class-2014-gray-4VC2uP230mv39Le4wkpwMP29.html?page=22&pos=23&cur_pos=23&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=494
Mercedes-Benz GLA-Class 2016 Silver,"Lagos, Ikeja",Laright Motorz,Mercedes-Benz,GLA-Class,Silver,"₦ 27,500,000",2016,https://jiji.ng/ikeja/cars/mercedes-benz-gla-class-2016-silver-g0WXLm8XkHdqmxmA2lRxJ84e.html?page=23&pos=1&cur_pos=1&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=495
Mercedes-Benz GLE-Class GLE 350 2017 Black,"Lagos, Ikeja",Laright Motorz,Mercedes-Benz,GLE-Class,Black,"₦ 42,000,000",2017,https://jiji.ng/ikeja/cars/mercedes-benz-gle-class-gle-350-2017-black-pvQQJh5U2D0ZsQXPsLiHsoqP.html?page=23&pos=2&cur_pos=2&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=496
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2017 Blue,"Lagos, Ikeja",uche,Mercedes-Benz,GLE-Class,,"₦ 55,500,000",2017,https://jiji.ng/ikeja/cars/mercedes-benz-gle-class-amg-gle-43-4matic-2017-blue-62CceXBmFLHe0BwSaga7zeOY.html?page=23&pos=3&cur_pos=3&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=497
Mercedes-Benz GLE-Class GLE 350 2016 Black,"Lagos, Ikeja",CENTICAWAM MOTORS,Mercedes-Benz,GLE-Class,Black,"₦ 33,500,000",2016,https://jiji.ng/ikeja/cars/mercedes-benz-gle-class-gle-350-2016-black-uUY9WW5FHFWe1a9hSf4KW5qo.html?page=23&pos=4&cur_pos=4&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=498
Mercedes-Benz GLK-Class 350 4MATIC 2013 Black,"Abuja, Apo District",Fidel Autos Global Limited,Mercedes-Benz,GLK-Class,,"₦ 15,500,000",2013,https://jiji.ng/apo-district/cars/mercedes-benz-glk-class-350-4matic-2013-black-uOxrJ2EduRPpuDNKSqjblK2r.html?page=23&pos=5&cur_pos=5&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=499
Mercedes-Benz M Class ML 350 4Matic 2013 Gold,"Lagos, Lekki",NLPosh Cars Nig,Mercedes-Benz,M Class,,"₦ 27,500,000",2013,https://jiji.ng/lekki/cars/mercedes-benz-m-class-ml-350-4matic-2013-gold-mzB58s3GZfxhEvc9PlZtGR3S.html?page=23&pos=6&cur_pos=6&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=500
Mercedes-Benz 1733 2018 White,"Lagos, Surulere",oriola autos,Mercedes-Benz,1733,White,"₦ 40,500,000",2018,https://jiji.ng/surulere/cars/mercedes-benz-1733-2018-white-2Y2bq8iloMmDNASyUN79UmwB.html?page=23&pos=7&cur_pos=7&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=501
Mercedes-Benz M Class 2013 White,"Lagos, Ajah",Kings Daf,Mercedes-Benz,M Class,White,"₦ 26,500,000",2013,https://jiji.ng/ajah/cars/mercedes-benz-m-class-2013-white-ahJNWtX2L7198zYN22zzreT8.html?page=23&pos=8&cur_pos=8&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=502
Mercedes-Benz A-Class Base A 220 AWD 4MATIC 2020 Red,"Lagos, Ajah",Dan Zeal,Mercedes-Benz,A-Class,,"₦ 42,500,000",2020,https://jiji.ng/ajah/cars/mercedes-benz-a-class-base-a-220-awd-4matic-2020-red-CjWUklZJsGyUjvXF7yF6atu8.html?page=23&pos=9&cur_pos=9&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=503
Mercedes-Benz GLK-Class 350 4MATIC 2011 Red,"Lagos, Apapa",S-A SUPERBMAX AUTOS,Mercedes-Benz,GLK-Class,,"₦ 18,300,000",2011,https://jiji.ng/apapa/cars/mercedes-benz-glk-class-350-4matic-2011-red-zk8P5NIKEPxjvvGnPGfAAo1g.html?page=23&pos=10&cur_pos=10&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=504
Mercedes-Benz M Class 2014 Black,"Lagos, Apapa",The_Apostles_Autos,Mercedes-Benz,M Class,Black,"₦ 28,800,000",2014,https://jiji.ng/apapa/cars/mercedes-benz-m-class-2014-black-icUiVsPYsoRxl4efwMPhRz8N.html?page=23&pos=11&cur_pos=11&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=505
Mercedes-Benz M Class 2014 Silver,"Lagos, Amuwo-Odofin",August 28th services ltd,Mercedes-Benz,M Class,Silver,"₦ 25,000,000",2014,https://jiji.ng/amuwo-odofin/cars/mercedes-benz-m-class-2014-silver-ms6FlSFTmUmdhCcEC49nW6j7.html?page=23&pos=12&cur_pos=12&ads_per_page=23&ads_count=16428&lid=8Lw87FQtEwaH3qQJ&indexPosition=506
